point,source
0.2226985628742515,2
0.0932377644710578,2
-0.1465164870259481,2
0.1772167265469062,2
0.248525748502994,2
-0.0711465868263473,2
-0.1213390419161676,2
-0.0139694211576846,2
0.120201996007984,2
0.0713090219560878,2
0.1146792015968063,2
0.1034711776447105,2
-0.1023341317365269,2
-0.0654613572854291,2
-0.068547624750499,2
-0.1020092614770459,2
-0.120526866267465,2
-0.1288110578842315,2
0.1278364471057884,2
0.4509199201596806,2
0.0830043512974051,2
-0.6185529740518962,2
-0.5623504191616766,2
-0.1011970858283433,2
0.0506797604790419,2
0.0271266666666666,2
0.0696846706586826,2
0.1595112974051896,2
0.6957096606786427,2
0.7387549700598802,2
-0.359631377245509,2
-0.6503902594810379,2
0.1314100199600798,2
0.4099862674650698,2
-0.1954094610778443,2
-0.1905364071856287,2
0.3841590818363273,2
0.2680179640718563,2
0.0786186027944111,2
-0.3245453892215569,2
-0.7113034331337325,2
-0.4994880239520958,2
-0.1848511776447106,2
-0.0064974051896207,2
-0.0266393612774451,2
0.1697447105788423,2
0.407224870259481,2
0.2123027145708582,2
0.0698471057884231,2
0.0562025548902195,2
-0.0717963273453093,2
-0.1544758083832335,2
0.1396942115768463,2
0.4043010379241517,2
0.112080239520958,2
-0.0568522954091816,2
-0.0024365269461077,2
0.0363854690618762,2
-0.1132172854291417,2
-0.3797733333333333,2
-0.2438151297405189,2
0.1151665069860279,2
0.3006674251497006,2
0.0553903792415169,2
-0.1895617964071856,2
-0.0467813173652694,2
0.1710441916167664,2
0.1910237125748503,2
0.0079593213572854,2
0.0021116566866267,2
0.2454394810379241,2
0.2836117365269461,2
0.0566898602794411,2
-0.1973586826347305,2
-0.1720188023952095,2
-0.0316748502994011,2
-0.1046082235528942,2
-0.0654613572854291,2
0.0623750898203592,2
0.1067198802395209,2
0.1059077045908183,2
0.064486746506986,2
-0.0781312974051896,2
-0.1335216766467065,2
-0.094212375249501,2
-0.0951869860279441,2
0.0934001996007984,2
0.2088915768463073,2
0.0199795209580838,2
-0.1187400798403193,2
0.1021716966067864,2
0.1689325349301397,2
-0.2186376846307385,2
-0.1664960079840319,2
0.1721812375249501,2
0.1484657085828343,2
0.3029415169660679,2
-0.1725061077844311,2
-0.9744483433133732,2
-0.2079169660678642,2
0.4437727744510978,2
-0.0399590419161676,2
0.1111056287425149,2
0.2813376447105788,2
-0.0977859481037924,2
0.3240580838323353,2
0.2002825149700599,2
-0.9632403193612774,2
-0.3867580439121756,2
1.0355239520958084,2
0.1916734530938123,2
-0.8635051497005989,2
0.4363007584830339,2
0.7912215169660678,2
-0.4746354491017964,2
-0.2862106986027944,2
0.2655814371257485,2
-0.4304530938123752,2
-0.5553657085828343,2
0.3765246307385229,2
0.13774499001996,2
-0.4359758882235529,2
0.2352060678642714,2
0.4692750898203592,2
-0.2680179640718563,2
-0.1349835928143712,2
0.5519545708582835,2
-0.1150040718562874,2
-0.467325868263473,2
0.3956919760479042,2
0.4229810778443114,2
-0.2636322155688623,2
-0.1223136526946107,2
0.4959144510978043,2
0.1132172854291417,2
-0.3232459081836327,2
-0.102983872255489,2
-0.0865779241516966,2
0.0440199201596806,2
0.2308203193612774,2
-0.1226385229540918,2
-0.355570499001996,2
0.1827395209580838,2
0.4262297804391217,2
-0.0107207185628742,2
-0.0831667864271457,2
0.0271266666666666,2
-0.1487905788423153,2
-0.0626999600798403,2
0.1008722155688622,2
-0.047918363273453,2
-0.1231258283433133,2
0.1591864271457085,2
0.2020693013972055,2
-0.1603234730538922,2
-0.1926480638722554,2
-0.0544157684630738,2
-0.0781312974051896,2
-0.064161876247505,2
0.064811616766467,2
-0.0501924550898203,2
-0.0466188822355289,2
0.3526466666666666,2
0.295794371257485,2
-0.1307602794411177,2
-0.1872877045908183,2
0.0448320958083832,2
0.0742328542914171,2
0.0591263872255489,2
0.0256647504990019,2
-0.1086691017964071,2
0.0917758483033932,2
0.1486281437125748,2
0.0183551696606786,2
-0.1111056287425149,2
-0.4059253892215569,2
-0.1265369660678642,2
0.1577245109780439,2
-0.0079593213572854,2
0.0453194011976047,2
0.0575020359281437,2
-0.1781913373253492,2
-0.1213390419161676,2
-0.0126699401197604,2
-0.3877326546906188,2
-0.1271867065868263,2
0.6434055489021956,2
0.3459868263473054,2
-0.368402874251497,2
0.0001624351297405,2
0.4580670658682634,2
-0.1119178043912175,2
-0.2426780838323353,2
0.2675306586826347,2
0.1383947305389221,2
-0.1063950099800399,2
0.1390444710578842,2
0.0029238323353293,2
-0.377174371257485,2
-0.0082841916167664,2
0.287347744510978,2
-0.2538861077844311,2
-0.3199972055888224,2
0.342738123752495,2
0.2881599201596806,2
-0.2626576047904191,2
-0.2761397205588822,2
0.0337865069860279,2
0.1145167664670658,2
0.0823546107784431,2
0.171531497005988,2
0.2985557684630738,2
0.3029415169660679,2
0.0168932534930139,2
-0.1926480638722554,2
-0.069197365269461,2
0.0355732934131736,2
-0.1338465469061876,2
-0.1484657085828343,2
0.1604859081836327,2
0.1036336127744511,2
-0.0756947704590818,2
-0.0724460678642714,2
-0.1906988423153692,2
-0.2624951696606786,2
-0.1133797205588822,2
-0.0324870259481037,2
-0.1112680638722554,2
0.2691550099800399,2
0.6153042714570859,2
0.1682827944111776,2
-0.2779265069860279,2
-0.0540908982035928,2
0.1923231936127744,2
-0.0739079840319361,2
-0.1247501796407185,2
0.0753699001996008,2
0.1052579640718563,2
0.1517144111776447,2
0.0422331337325349,2
-0.1533387624750499,2
-0.2243229141716567,2
-0.1721812375249501,2
-0.0397966067864271,2
0.0196546506986027,2
-0.0190049101796407,2
-0.0211165668662674,2
0.1036336127744511,2
0.082029740518962,2
-0.0873900998003992,2
-0.2051555688622754,2
-0.2899467065868263,2
0.2615205588822355,2
0.834754131736527,2
0.3169109381237525,2
-0.0656237924151696,2
-0.0024365269461077,2
-0.2574596806387225,2
-0.1950845908183632,2
0.0474310578842315,2
-0.6305731736526946,2
-0.6362584031936128,2
0.8730888223552894,2
0.7705922554890219,2
-0.6091317365269461,2
-0.2040185229540918,2
0.6325223952095809,2
-0.287022874251497,2
-0.7949575249500997,2
0.1651965269461077,2
0.1526890219560878,2
-0.1447297005988024,2
0.6307356087824351,2
0.535873493013972,2
-0.3898443113772455,2
-0.0786186027944111,2
0.4440976447105789,2
-0.265743872255489,2
-0.5079346506986028,2
0.2140895009980039,2
0.2467389620758483,2
-0.2368304191616766,2
0.0427204391217564,2
0.2735407584830339,2
-0.3588192015968064,2
-0.4400367664670658,2
0.0830043512974051,2
0.0440199201596806,2
-0.1742928942115768,2
0.1650340918163672,2
0.3365655888223552,2
0.0886895808383233,2
0.11581624750499,2
-0.0682227544910179,2
-0.2446273053892215,2
0.1011970858283433,2
0.3125251896207585,2
0.038821996007984,2
-0.1694198403193612,2
0.0404463473053892,2
0.0492178443113772,2
-0.1638970459081836,2
-0.1510646706586826,2
-0.1127299800399201,2
-0.1008722155688622,2
0.0869027944111776,2
0.1747801996007984,2
0.0367103393213572,2
0.0497051497005988,2
0.0750450299401197,2
-0.1314100199600798,2
-0.1270242714570858,2
0.1447297005988024,2
0.1336841117764471,2
0.0040608782435129,2
0.1608107784431137,2
0.2590840319361277,2
-0.0051979241516966,2
-0.2194498602794411,2
-0.1279988822355289,2
-0.1023341317365269,2
-0.1494403193612774,2
-0.0253398802395209,2
-0.030050499001996,2
-0.1741304590818363,2
0.0284261477045908,2
0.1900491017964072,2
-0.3264946107784431,2
-0.4184328942115768,2
0.7998305788423153,2
1.0381229141716566,2
-0.0360605988023952,2
0.0443447904191616,2
0.0568522954091816,2
-0.7007451497005989,2
0.0011370459081836,2
0.5456196007984032,2
-0.9180833532934132,2
-0.4613157684630738,2
1.5015503393213574,2
0.0847911377245509,2
-1.5354992814371258,2
0.3018044710578842,2
0.9426110578842316,2
-1.1846394011976047,2
-0.8669162874251497,2
0.9742859081836328,2
0.1169532934131736,2
-0.5555281437125749,2
0.830693253493014,2
0.6580247105788423,2
-0.62602499001996,2
0.1393693413173652,2
0.6057205988023953,2
-0.7431407185628743,2
-0.6416187624750499,2
0.6711819560878243,2
0.1965465069860279,2
-0.6066952095808383,2
0.2927081037924151,2
0.5743706187624751,2
-0.3222712974051896,2
-0.2691550099800399,2
0.1268618363273453,2
-0.2082418363273453,2
-0.3287687025948103,2
0.077319121756487,2
0.1833892614770459,2
0.2111656686626746,2
0.270129620758483,2
-0.1127299800399201,2
-0.0878774051896207,2
0.3612557285429141,2
0.0622126546906187,2
-0.4049507784431138,2
-0.1273491417165668,2
0.2071047904191617,2
-0.1460291816367265,2
-0.1554504191616766,2
0.3338041916167664,2
0.0539284630738522,2
-0.1429429141716566,2
0.1929729341317365,2
0.0084466267465069,2
-0.3381899401197605,2
0.0807302594810379,2
0.3567075449101796,2
-0.2720788423153693,2
-0.4135598403193613,2
0.1804654291417165,2
0.2293584031936127,2
-0.1794908183632734,2
-0.0341113772455089,2
0.3370528942115768,2
0.1089939720558882,2
-0.0958367265469061,2
0.1684452295409181,2
0.1825770858283433,2
-0.0846287025948103,2
-0.1054203992015968,2
0.0060100998003992,2
-0.0610756087824351,2
-0.1146792015968063,2
0.0107207185628742,2
0.1895617964071856,2
0.0779688622754491,2
-0.124262874251497,2
0.1742928942115768,2
-0.0227409181636726,2
-0.3953671057884231,2
0.0594512574850299,2
0.1016843912175648,2
-0.2889720958083832,2
0.0274515369261477,2
0.5149193612774451,2
0.2920583632734531,2
-0.0328118962075848,2
-0.1124051097804391,2
-0.2379674650698602,2
0.038821996007984,2
0.2438151297405189,2
-0.2205869061876247,2
-0.3492355289421158,2
0.1231258283433133,2
0.2902715768463074,2
-0.2927081037924151,2
-0.4185953293413173,2
-0.0337865069860279,2
-0.0289134530938123,2
0.1864755289421157,2
0.3586567664670658,2
0.0060100998003992,2
-0.1994703393213573,2
0.3794484630738522,2
0.514269620758483,2
-0.2579469860279441,2
-0.4038137325349301,2
0.197521117764471,2
0.3245453892215569,2
-0.0279388423153692,2
-0.0144567265469061,2
-0.1366079441117764,2
-0.398778243512974,2
-0.0847911377245509,2
0.0898266267465069,2
-0.2795508582834331,2
-0.1728309780439121,2
0.2764645908183633,2
0.193460239520958,2
0.0791059081836327,2
0.0523041117764471,2
-0.1364455089820359,2
-0.0227409181636726,2
0.3297433133732534,2
0.2093788822355289,2
-0.1187400798403193,2
0.10330874251497,2
0.2469013972055888,2
0.0250150099800399,2
-0.1193898203592814,2
-0.2961192415169661,2
-0.3099262275449101,2
-0.0672481437125748,2
0.1989830339321357,2
0.2087291417165668,2
-0.0961615968063872,2
-0.0113704590818363,2
0.1851760479041916,2
-0.0721211976047904,2
-0.1335216766467065,2
-0.0402839121756487,2
-0.0352484231536926,2
0.0766693812375249,2
0.2953070658682635,2
0.1645467864271457,2
-0.2470638323353293,2
-0.1811151696606786,2
0.1216639121756487,2
0.043532614770459,2
-0.3102510978043912,2
-0.1851760479041916,2
0.2071047904191617,2
0.1593488622754491,2
0.154963113772455,2
0.3619054690618762,2
-0.2802005988023952,2
-0.963402754491018,2
-0.0654613572854291,2
0.4606660279441117,2
-0.2607083832335329,2
0.1166284231536926,2
0.5491931736526946,2
-0.1635721756487025,2
0.3263321756487026,2
0.4981885429141716,2
-1.0118084231536926,2
-0.6666337724550898,2
1.1773298203592817,2
0.5334369660678642,2
-0.9341644311377244,2
0.2001200798403193,2
0.9885801996007983,2
-0.1905364071856287,2
-0.471386746506986,2
-0.0471061876247505,2
-0.5573149301397206,2
-0.4397118962075848,2
0.4650517764471058,2
0.0579893413173652,2
-0.4587168063872255,2
0.2592464670658682,2
0.5748579241516967,2
-0.2407288622754491,2
-0.2633073453093812,2
0.4540061876247505,2
0.0162435129740518,2
-0.3365655888223552,2
0.2896218363273453,2
0.4166461077844311,2
-0.1612980838323353,2
-0.1842014371257485,2
0.2563226347305389,2
0.1859882235528942,2
-0.0912885429141716,2
-0.2831244311377245,2
-0.2186376846307385,2
0.176242115768463,2
0.2301705788423153,2
-0.1811151696606786,2
-0.35995624750499,2
0.0485681037924151,2
0.4030015568862276,2
0.2350436327345309,2
-0.0412585229540918,2
-0.0739079840319361,2
0.0987605588822355,2
0.1109431936127744,2
-0.0513295009980039,2
-0.12832375249501,2
-0.1405063872255489,2
0.0596136926147704,2
0.2226985628742515,2
0.0076344510978043,2
-0.3247078243512974,2
-0.1057452694610778,2
0.2395918163672654,2
-0.1241004391217564,2
-0.3057029141716567,2
0.0740704191616766,2
0.1232882634730539,2
-0.0661110978043912,2
0.1941099800399201,2
0.2048306986027944,2
-0.3461492614770459,2
-0.2243229141716567,2
0.3149617165668663,2
-0.0133196806387225,2
-0.4008899001996008,2
0.0895017564870259,2
0.4220064670658682,2
-0.0909636726546906,2
0.1348211576846307,2
0.5097214371257485,2
-0.7720541716566865,2
-0.8701649900199601,2
0.4908789620758483,2
0.4054380838323353,2
-0.2818249500998004,2
0.2207493413173652,2
0.4548183632734531,2
-0.1660087025948103,2
-0.0841413972055888,2
-0.2824746906187624,2
-0.5608885029940119,2
0.2915710578842315,2
0.6581871457085828,2
-0.3078145708582834,2
-0.3175606786427145,2
0.6115682634730539,2
0.1660087025948103,2
-0.4520569660678643,2
-0.0701719760479041,2
0.0258271856287425,2
-0.26606874251497,2
0.120526866267465,2
0.2501500998003992,2
-0.3399767265469062,2
-0.0190049101796407,2
0.5628377245508982,2
-0.1474910978043912,2
-0.4903916566866267,2
0.3929305788423153,2
0.3567075449101796,2
-0.3318549700598802,2
-0.0687100598802395,2
0.3320174051896207,2
-0.0229033532934131,2
-0.1041209181636726,2
0.3690526147704591,2
0.282961996007984,2
-0.1349835928143712,2
-0.0477559281437125,2
0.0506797604790419,2
-0.1517144111776447,2
0.0008121756487025,2
-0.0336240718562874,2
-0.2920583632734531,2
-0.0243652694610778,2
0.2631449101796407,2
0.1156538123752494,2
-0.1104558882235529,2
-0.0224160479041916,2
0.0271266666666666,2
-0.0294007584830339,2
-0.1085066666666666,2
-0.1122426746506985,2
0.24414,2
0.4307779640718563,2
0.1452170059880239,2
-0.1621102594810379,2
-0.1039584830339321,2
0.0578269061876247,2
-0.0828419161676646,2
-0.2283837924151696,2
-0.1229633932135728,2
-0.0048730538922155,2
0.0886895808383233,2
0.0997351696606786,2
-0.0485681037924151,2
-0.1125675449101796,2
-0.0963240319361277,2
-0.1804654291417165,2
-0.09080123752495,2
0.1255623552894211,2
0.0946996806387225,2
0.081704870259481,2
0.2363431137724551,2
0.2126275848303393,2
-0.0181927345309381,2
-0.1409936926147704,2
-0.2002825149700599,2
0.0979483832335329,2
0.3573572854291417,2
0.0248525748502994,2
-0.1544758083832335,2
-0.0748825948103792,2
-0.0160810778443113,2
-0.2551855888223553,2
-0.6879127744510979,2
-0.5365232335329342,2
0.2124651497005988,2
0.5384724550898203,2
0.098598123752495,2
-0.0784561676646706,2
0.223510738522954,2
0.1855009181636726,2
-0.1970338123752495,2
-0.3123627544910179,2
-0.0222536127744511,2
0.2714291017964072,2
0.3721388822355289,2
0.3347788023952096,2
0.1749426347305389,2
0.0792683433133732,2
0.1049330938123752,2
0.0048730538922155,2
-0.3021293413173652,2
-0.3185352894211576,2
0.0430453093812375,2
0.1265369660678642,2
-0.0321621556886227,2
-0.1034711776447105,2
