timestamp,temperature,vibration,pressure,failure
2024-01-01 00:00:00,22.348628125118893,0.031519541665806367,9.919900591568645,0.0
2024-01-01 00:01:00,20.318446900878083,0.05954508570761218,9.947476347255646,0.0
2024-01-01 00:02:00,21.66531966697107,0.05543552953004938,9.0118689117307,0.0
2024-01-01 00:03:00,25.935433357379306,0.058634748056486705,10.184241149130136,0.0
2024-01-01 00:04:00,24.65360567161837,0.07353319304027028,11.184316428498253,0.0
2024-01-01 00:05:00,25.407266151444468,0.06889215675264057,10.354641329059799,0.0
2024-01-01 00:06:00,28.4901208402628,0.03559613180427774,9.988089752770316,0.0
2024-01-01 00:07:00,23.332730227076386,0.034769333159599056,9.506378600799653,0.0
2024-01-01 00:08:00,23.083836201129657,0.05414448930193945,10.806588442314645,0.0
2024-01-01 00:09:00,27.082607244242677,0.06443659616939279,10.836736339640149,0.0
2024-01-01 00:10:00,24.59837447036536,0.01931482332290322,10.370795417379037,0.0
2024-01-01 00:11:00,22.82013821342456,0.0359793617333861,9.973650903976111,0.0
2024-01-01 00:12:00,23.841055171660646,0.03229535874318795,10.276603769492102,0.0
2024-01-01 00:13:00,27.427897446666268,0.037339387458170045,10.255086232677767,0.0
2024-01-01 00:14:00,27.215490268150344,0.09005960233256582,10.588310623484738,0.0
2024-01-01 00:15:00,24.204308540769343,0.03423908136615134,8.896001115747953,0.0
2024-01-01 00:16:00,21.622554717565066,0.06594855536975822,10.692519541124115,0.0
2024-01-01 00:17:00,24.540263934163466,0.012032017779306035,10.382910574457604,0.0
2024-01-01 00:18:00,26.967707377787207,0.053251924845084536,11.258647450631958,0.0
2024-01-01 00:19:00,24.89685625938475,0.04250989690712665,9.460334578978841,0.0
2024-01-01 00:20:00,24.435042066946036,0.03122179516517033,9.68211287084604,0.0
2024-01-01 00:21:00,27.222454617364626,0.04619908743423517,10.313398990820094,0.0
2024-01-01 00:22:00,27.53744450843489,0.04776603252744209,9.835183549089864,0.0
2024-01-01 00:23:00,24.433595405603686,0.052922128347459754,9.811927328652352,0.0
2024-01-01 00:24:00,27.280983565390745,0.04090057310166768,9.736953514249207,0.0
2024-01-01 00:25:00,27.163318109413183,0.05227647090354722,9.485971240592114,0.0
2024-01-01 00:26:00,26.87704967957085,0.0653125813847394,9.745096339891136,0.0
2024-01-01 00:27:00,22.620654077597962,0.05335413397161755,10.020221518741417,0.0
2024-01-01 00:28:00,24.523516024495752,0.060739056012551466,10.40498319039174,0.0
2024-01-01 00:29:00,27.033415240824446,0.025075344941774803,10.91618055367327,0.0
2024-01-01 00:30:00,26.174332724455283,0.043882537534066034,9.99200857506275,0.0
2024-01-01 00:31:00,23.67355966956383,0.0614098901445895,9.56039846845472,0.0
2024-01-01 00:32:00,23.683413693304637,0.06819686515716741,10.222707678248135,0.0
2024-01-01 00:33:00,27.724031370440798,0.03132968434715906,9.060283162382467,0.0
2024-01-01 00:34:00,24.42346284680025,0.03536680877464583,9.692504953984558,0.0
2024-01-01 00:35:00,26.750710498502272,0.060600172483416745,10.212713028486457,0.0
2024-01-01 00:36:00,23.81368377497158,0.05826520913419085,11.181634871978778,1.0
2024-01-01 00:37:00,29.706013189822194,0.057602242914151884,10.613605930071062,0.0
2024-01-01 00:38:00,24.469484704800525,0.023160358922451278,10.837755200253694,0.0
2024-01-01 00:39:00,25.613961031885587,0.07736991317367944,10.13275304352767,0.0
2024-01-01 00:40:00,21.638546218852266,0.06409894397957105,10.127631542135251,0.0
2024-01-01 00:41:00,21.589901603107325,0.037013779758660874,9.209569301271163,0.0
2024-01-01 00:42:00,23.9968099933702,0.022648870467024025,9.622889266898143,0.0
2024-01-01 00:43:00,23.3500735651145,0.08140352332629269,10.383008197533693,0.0
2024-01-01 00:44:00,28.21703940838926,0.08794128642315077,9.994929917455064,0.0
2024-01-01 00:45:00,28.340679746272667,0.04865324416308187,10.287782496104093,0.0
2024-01-01 00:46:00,24.849387232991738,0.02867293834404115,9.145617396874599,0.0
2024-01-01 00:47:00,24.86737744129851,0.06132211661069244,10.324422488036411,0.0
2024-01-01 00:48:00,22.338256190831515,0.08420534540767893,9.801943958973348,0.0
2024-01-01 00:49:00,22.91138231680233,0.03991201559175671,9.325266435953719,0.0
2024-01-01 00:50:00,21.869158497395496,0.07154338937922242,10.288963929312352,0.0
2024-01-01 00:51:00,24.72131084071993,0.041896954796173946,9.84103879069122,0.0
2024-01-01 00:52:00,25.86787063257018,0.041777273826328384,10.354649131604214,0.0
2024-01-01 00:53:00,23.08734591129621,0.04606897112892522,9.817533081359654,0.0
2024-01-01 00:54:00,25.878211213635492,0.09717260767250374,10.012339241204005,0.0
2024-01-01 00:55:00,26.49425273463718,0.02850505685185713,10.22341310630807,0.0
2024-01-01 00:56:00,22.078603091738035,0.06583983921172455,10.239013134484864,0.0
2024-01-01 00:57:00,24.31151728290296,0.05112887429648466,10.158424475841313,0.0
2024-01-01 00:58:00,27.15424662101255,0.046699331140255165,9.373055808303391,0.0
2024-01-01 00:59:00,25.754152003817257,0.07248387076705112,9.80883990564638,0.0
2024-01-01 01:00:00,27.15298136288569,0.03668729724388694,9.954561849993226,0.0
2024-01-01 01:01:00,26.68385469015839,0.05686394932466391,10.577425848434236,0.0
2024-01-01 01:02:00,24.426332643666182,0.03526190784507799,10.304067773516712,0.0
2024-01-01 01:03:00,24.950931048355347,0.01931841362474673,9.718395999250491,0.0
2024-01-01 01:04:00,22.39245944034778,0.052513623926668286,9.976178984037896,0.0
2024-01-01 01:05:00,24.155494833198862,0.0531216697386523,8.925310296225101,0.0
2024-01-01 01:06:00,24.452208138332768,0.027435171525114023,9.236727049489156,0.0
2024-01-01 01:07:00,24.815962518024115,0.06682010456724541,10.711101166489165,0.0
2024-01-01 01:08:00,24.258843180056154,0.07179685544820952,9.71948309433273,0.0
2024-01-01 01:09:00,24.64107670912311,0.030825688053344423,9.77169871796502,0.0
2024-01-01 01:10:00,22.770052993276455,0.033573175003684674,11.017397051400993,0.0
2024-01-01 01:11:00,22.631552617833478,0.06083116711885317,10.297718792022037,0.0
2024-01-01 01:12:00,24.75726631166379,0.0963463617931433,8.598991321683863,0.0
2024-01-01 01:13:00,26.419595630568548,0.05219262851538498,10.886735378167224,0.0
2024-01-01 01:14:00,23.26626159838825,0.06550452326934048,9.876507154815231,0.0
2024-01-01 01:15:00,25.533869985922927,-0.01432241647836209,9.182103101908435,0.0
2024-01-01 01:16:00,22.96746177395248,0.05918589280757215,9.143606686840002,0.0
2024-01-01 01:17:00,24.58831886438466,0.06165624576652031,9.500695288031473,0.0
2024-01-01 01:18:00,26.661167074762574,0.04265975859110776,8.168564727809668,0.0
2024-01-01 01:19:00,24.42859312004477,0.04394396513695279,9.825570858721559,1.0
2024-01-01 01:20:00,25.024187841842938,0.0360102478150547,9.497764454871291,0.0
2024-01-01 01:21:00,27.318444189403785,0.06563927235607031,10.33820587476453,0.0
2024-01-01 01:22:00,22.749747333111667,0.07245356720949087,9.667330625604942,0.0
2024-01-01 01:23:00,25.244638644364777,0.04516893838782836,10.222378529274296,0.0
2024-01-01 01:24:00,23.922447816180053,0.029374019182519105,10.516687655847404,0.0
2024-01-01 01:25:00,27.518180582022197,0.08236377868014164,10.354076012757373,0.0
2024-01-01 01:26:00,27.175194052831845,0.06558587157563586,9.763988290133673,0.0
2024-01-01 01:27:00,25.77080465463597,0.03761095371736395,9.649817053411576,0.0
2024-01-01 01:28:00,23.567134442075467,0.059352631420699034,10.36860955053676,0.0
2024-01-01 01:29:00,24.001502057450413,0.021934149122410172,9.54255687537985,0.0
2024-01-01 01:30:00,25.994604722740785,0.05744143617922983,9.039984804377218,0.0
2024-01-01 01:31:00,25.90423943934735,0.04112842266438848,9.420802303089408,0.0
2024-01-01 01:32:00,26.258066006734573,0.054135066423474806,9.378905962354345,0.0
2024-01-01 01:33:00,21.58248916233685,0.038145372469824565,9.636780762594745,1.0
2024-01-01 01:34:00,23.181023406344654,0.09110535300764327,10.337590961090513,0.0
2024-01-01 01:35:00,28.722565927770688,0.016151805535292843,9.790132275364744,0.0
2024-01-01 01:36:00,26.01934938331556,0.05701710386915398,10.088593457873666,0.0
2024-01-01 01:37:00,24.63959796228909,0.03329304692818908,9.18647533321135,0.0
2024-01-01 01:38:00,29.001866236939577,0.07225351983829573,10.078536871960676,0.0
2024-01-01 01:39:00,26.083441184310246,0.05023706710261638,9.709292726581825,0.0
2024-01-01 01:40:00,21.13948792724577,0.03543790785288779,10.103272546982728,0.0
2024-01-01 01:41:00,22.693921357236736,0.054219979001007175,10.468774908466829,0.0
2024-01-01 01:42:00,25.508922600584114,0.04910252576425376,9.249920578724078,0.0
2024-01-01 01:43:00,25.533259798086622,0.026805018926352123,10.121467522335289,0.0
2024-01-01 01:44:00,25.77639532949506,0.04309057554728383,8.734403737518653,0.0
2024-01-01 01:45:00,28.398237988656657,0.054534277885405595,10.40483895650283,0.0
2024-01-01 01:46:00,25.193773216608204,0.08829599696789389,8.97471175629138,0.0
2024-01-01 01:47:00,29.112365606429957,0.054260673863643645,9.881911518548263,0.0
2024-01-01 01:48:00,22.624546193814055,0.07128950407160128,10.216485823431972,0.0
2024-01-01 01:49:00,24.511705908071125,0.04902132005297974,9.594710558356251,0.0
2024-01-01 01:50:00,26.317423919711402,0.0601278199970473,9.82747609040522,0.0
2024-01-01 01:51:00,24.082884978860744,0.07815901511943893,9.431285593946441,0.0
2024-01-01 01:52:00,24.29008170569214,0.026767373737563986,9.72333747436002,0.0
2024-01-01 01:53:00,26.237149062396337,0.06987480399574678,9.56411134484723,0.0
2024-01-01 01:54:00,20.70946395908857,0.06869222853716284,10.813997895394019,0.0
2024-01-01 01:55:00,26.629181855238052,0.057966150036571615,9.404570878595234,0.0
2024-01-01 01:56:00,27.170811258659565,0.024266145838990127,9.763292588063765,0.0
2024-01-01 01:57:00,23.070279191177402,0.05563017617604513,9.25511899920073,0.0
2024-01-01 01:58:00,22.1683798958694,0.029158874525123647,10.284283743829421,0.0
2024-01-01 01:59:00,27.1864645146589,0.0668833989152825,9.816356434934029,0.0
2024-01-01 02:00:00,27.42735832901964,0.05140048131180856,10.194132225861342,0.0
2024-01-01 02:01:00,29.722735392772833,0.04999829857471347,10.030239051591694,0.0
2024-01-01 02:02:00,25.842804276926458,0.05424020713361487,10.110870771624333,0.0
2024-01-01 02:03:00,24.64643257675805,0.059290268949810064,9.843543256301265,0.0
2024-01-01 02:04:00,28.700142543554584,0.01925070835249583,10.776571734617642,0.0
2024-01-01 02:05:00,23.984746190875892,0.0376811653550408,10.67052463109184,0.0
2024-01-01 02:06:00,22.095607000825538,0.040006520188388364,9.759247906260615,0.0
2024-01-01 02:07:00,24.296801694121694,0.06634923048521202,9.565377472316573,0.0
